# hist_val	vel_center	shear_center
5.311470525613497923e-07 2.250265313205920205e-06 2.535056690384226725e-03
6.556308216047637520e-07 2.250265313205920205e-06 3.168213294107543893e-03
8.175176001520827608e-07 2.250265313205920205e-06 3.959507302157582939e-03
1.010970176417324195e-06 2.250265313205920205e-06 4.948435165333612412e-03
1.211992875522386489e-06 2.250265313205920205e-06 6.184357981147564805e-03
1.514712550512013710e-06 2.250265313205920205e-06 7.728965291274075139e-03
1.941140540732921545e-06 2.250265313205920205e-06 9.659354237872657539e-03
2.557355949671772136e-06 2.250265313205920205e-06 1.207187777101895176e-02
3.291505551675680378e-06 2.250265313205920205e-06 1.508695398570625290e-02
4.119701846683541027e-06 2.250265313205920205e-06 1.885507664045917367e-02
5.026319033457122888e-06 2.250265313205920205e-06 2.356432686507902927e-02
5.394737991731404112e-06 2.250265313205920205e-06 2.944976099501883313e-02
5.699793500611645639e-06 2.250265313205920205e-06 3.680514311439994635e-02
5.040483784383789679e-06 2.250265313205920205e-06 4.599760792288207223e-02
4.305126039046694162e-06 2.250265313205920205e-06 5.748598580504876709e-02
4.673056209636799433e-06 2.250265313205920205e-06 7.184370477522883380e-02
9.524633839483822545e-06 2.250265313205920205e-06 8.978741241968792031e-02
7.268705077977697162e-06 2.250265313205920205e-06 1.122127464646390793e-01
4.412866457999385700e-06 2.250265313205920205e-06 1.402390394132390916e-01
8.815492258982853197e-07 2.250265313205920205e-06 1.752651886276178905e-01
2.302327175391846725e-08 2.250265313205920205e-06 2.190394805412121115e-01
5.572385047017619844e-09 2.250265313205920205e-06 2.737468541896386776e-01
5.504496485356225044e-10 2.250265313205920205e-06 3.421179597101169367e-01
0.000000000000000000e+00 2.250265313205920205e-06 4.275654553280463510e-01
0.000000000000000000e+00 2.250265313205920205e-06 5.343543459243703664e-01
0.000000000000000000e+00 2.250265313205920205e-06 6.678148654202835655e-01
2.187721141744258802e-08 2.639848752157466750e-06 1.117926801369632724e-04
2.633670309918831332e-08 2.639848752157466750e-06 1.397140571795882510e-04
4.044705931380981889e-08 2.639848752157466750e-06 1.746090866563554530e-04
4.985441043304193742e-08 2.639848752157466750e-06 2.182195103229805076e-04
6.115327947287305501e-08 2.639848752157466750e-06 2.727220879364708039e-04
7.595674140169466487e-08 2.639848752157466750e-06 3.408372474960846919e-04
9.644351578127780683e-08 2.639848752157466750e-06 4.259648720046778597e-04
1.178437598578800302e-07 2.639848752157466750e-06 5.323540003768097682e-04
1.595007856368185414e-07 2.639848752157466750e-06 6.653149129022080041e-04
1.832370239843102459e-07 2.639848752157466750e-06 8.314841872452567988e-04
2.439223237817793148e-07 2.639848752157466750e-06 1.039155954919240626e-03
2.923544596371077122e-07 2.639848752157466750e-06 1.298695892487976636e-03
3.668942101583627592e-07 2.639848752157466750e-06 1.623058611347917091e-03
4.525172505164749598e-07 2.639848752157466750e-06 2.028434270954636732e-03
5.659066365951879128e-07 2.639848752157466750e-06 2.535056690384226725e-03
7.147700290646768286e-07 2.639848752157466750e-06 3.168213294107543893e-03
8.719008907715442242e-07 2.639848752157466750e-06 3.959507302157582939e-03
1.142115388852293827e-06 2.639848752157466750e-06 4.948435165333612412e-03
1.439253772510463080e-06 2.639848752157466750e-06 6.184357981147564805e-03
1.872793364363041025e-06 2.639848752157466750e-06 7.728965291274075139e-03
2.454794362054596641e-06 2.639848752157466750e-06 9.659354237872657539e-03
3.049165596598358148e-06 2.639848752157466750e-06 1.207187777101895176e-02
3.854813750176343826e-06 2.639848752157466750e-06 1.508695398570625290e-02
4.714789062452133138e-06 2.639848752157466750e-06 1.885507664045917367e-02
5.847739226674737687e-06 2.639848752157466750e-06 2.356432686507902927e-02
6.427654843661349011e-06 2.639848752157466750e-06 2.944976099501883313e-02
6.785193555269376254e-06 2.639848752157466750e-06 3.680514311439994635e-02
6.236815490070100676e-06 2.639848752157466750e-06 4.599760792288207223e-02
5.436961063721346486e-06 2.639848752157466750e-06 5.748598580504876709e-02
4.298045702638519008e-06 2.639848752157466750e-06 7.184370477522883380e-02
7.711215485759305023e-06 2.639848752157466750e-06 8.978741241968792031e-02
1.127811593832408208e-05 2.639848752157466750e-06 1.122127464646390793e-01
4.451601356168646080e-06 2.639848752157466750e-06 1.402390394132390916e-01
2.475181220989941479e-06 2.639848752157466750e-06 1.752651886276178905e-01
1.526320659093819679e-07 2.639848752157466750e-06 2.190394805412121115e-01
3.302420086931335749e-09 2.639848752157466750e-06 2.737468541896386776e-01
1.774291131227158369e-09 2.639848752157466750e-06 3.421179597101169367e-01
0.000000000000000000e+00 2.639848752157466750e-06 4.275654553280463510e-01
0.000000000000000000e+00 2.639848752157466750e-06 5.343543459243703664e-01
0.000000000000000000e+00 2.639848752157466750e-06 6.678148654202835655e-01
3.362437445746861535e-08 3.096879907169247355e-06 1.117926801369632724e-04
3.808768039739555966e-08 3.096879907169247355e-06 1.397140571795882510e-04
5.055540989562078841e-08 3.096879907169247355e-06 1.746090866563554530e-04
6.138159176977738690e-08 3.096879907169247355e-06 2.182195103229805076e-04
7.339250326220119077e-08 3.096879907169247355e-06 2.727220879364708039e-04
1.037098105935983262e-07 3.096879907169247355e-06 3.408372474960846919e-04
1.250958493380588486e-07 3.096879907169247355e-06 4.259648720046778597e-04
1.537890226103197453e-07 3.096879907169247355e-06 5.323540003768097682e-04
1.923542916219199124e-07 3.096879907169247355e-06 6.653149129022080041e-04
2.382405265223105288e-07 3.096879907169247355e-06 8.314841872452567988e-04
2.880883196623284376e-07 3.096879907169247355e-06 1.039155954919240626e-03
3.640162717061218951e-07 3.096879907169247355e-06 1.298695892487976636e-03
4.919841431396023416e-07 3.096879907169247355e-06 1.623058611347917091e-03
5.764158856391414401e-07 3.096879907169247355e-06 2.028434270954636732e-03
7.372278768042554698e-07 3.096879907169247355e-06 2.535056690384226725e-03
9.276623890092295559e-07 3.096879907169247355e-06 3.168213294107543893e-03
1.171549325210905081e-06 3.096879907169247355e-06 3.959507302157582939e-03
1.455449461709596164e-06 3.096879907169247355e-06 4.948435165333612412e-03
1.819971042710008565e-06 3.096879907169247355e-06 6.184357981147564805e-03
2.323600655660768306e-06 3.096879907169247355e-06 7.728965291274075139e-03
2.979947825268710400e-06 3.096879907169247355e-06 9.659354237872657539e-03
3.593143710690084423e-06 3.096879907169247355e-06 1.207187777101895176e-02
4.383386788013362971e-06 3.096879907169247355e-06 1.508695398570625290e-02
5.378351687681506417e-06 3.096879907169247355e-06 1.885507664045917367e-02
6.653185956454609758e-06 3.096879907169247355e-06 2.356432686507902927e-02
7.682733344102745925e-06 3.096879907169247355e-06 2.944976099501883313e-02
8.156967175666738636e-06 3.096879907169247355e-06 3.680514311439994635e-02
7.739609281724151843e-06 3.096879907169247355e-06 4.599760792288207223e-02
6.340704148254177149e-06 3.096879907169247355e-06 5.748598580504876709e-02
6.085004433150710521e-06 3.096879907169247355e-06 7.184370477522883380e-02
5.017811762168397505e-06 3.096879907169247355e-06 8.978741241968792031e-02
1.102737465674578715e-05 3.096879907169247355e-06 1.122127464646390793e-01
9.866138595380018580e-06 3.096879907169247355e-06 1.402390394132390916e-01
2.513873520938960011e-06 3.096879907169247355e-06 1.752651886276178905e-01
7.078520807382614796e-07 3.096879907169247355e-06 2.190394805412121115e-01
1.622617180657877356e-08 3.096879907169247355e-06 2.737468541896386776e-01
3.999862767389839036e-10 3.096879907169247355e-06 3.421179597101169367e-01
0.000000000000000000e+00 3.096879907169247355e-06 4.275654553280463510e-01
0.000000000000000000e+00 3.096879907169247355e-06 5.343543459243703664e-01
0.000000000000000000e+00 3.096879907169247355e-06 6.678148654202835655e-01
4.232329707468259709e-08 3.633035851614776424e-06 1.117926801369632724e-04
5.384709707982467629e-08 3.633035851614776424e-06 1.397140571795882510e-04
5.172657503705029719e-08 3.633035851614776424e-06 1.746090866563554530e-04
7.031007950793243325e-08 3.633035851614776424e-06 2.182195103229805076e-04
1.013406990378883403e-07 3.633035851614776424e-06 2.727220879364708039e-04
1.248499108816639429e-07 3.633035851614776424e-06 3.408372474960846919e-04
1.695406704718652896e-07 3.633035851614776424e-06 4.259648720046778597e-04
1.949337375519913764e-07 3.633035851614776424e-06 5.323540003768097682e-04
2.389081149278533909e-07 3.633035851614776424e-06 6.653149129022080041e-04
3.120440638872297445e-07 3.633035851614776424e-06 8.314841872452567988e-04
3.724455081836913111e-07 3.633035851614776424e-06 1.039155954919240626e-03
5.022457605274237118e-07 3.633035851614776424e-06 1.298695892487976636e-03
6.175591913170686877e-07 3.633035851614776424e-06 1.623058611347917091e-03
7.635114429680876953e-07 3.633035851614776424e-06 2.028434270954636732e-03
9.539649520858082665e-07 3.633035851614776424e-06 2.535056690384226725e-03
1.205611764733558326e-06 3.633035851614776424e-06 3.168213294107543893e-03
1.416998758318810592e-06 3.633035851614776424e-06 3.959507302157582939e-03
1.799345005538949662e-06 3.633035851614776424e-06 4.948435165333612412e-03
2.163564454708531985e-06 3.633035851614776424e-06 6.184357981147564805e-03
2.690694013482062240e-06 3.633035851614776424e-06 7.728965291274075139e-03
3.434156151445470669e-06 3.633035851614776424e-06 9.659354237872657539e-03
4.120182587079266614e-06 3.633035851614776424e-06 1.207187777101895176e-02
4.924716419386409650e-06 3.633035851614776424e-06 1.508695398570625290e-02
6.246333725606779743e-06 3.633035851614776424e-06 1.885507664045917367e-02
7.602849187630774522e-06 3.633035851614776424e-06 2.356432686507902927e-02
9.144906452769475648e-06 3.633035851614776424e-06 2.944976099501883313e-02
9.774828536070452134e-06 3.633035851614776424e-06 3.680514311439994635e-02
9.279761954801940641e-06 3.633035851614776424e-06 4.599760792288207223e-02
8.370730073902738381e-06 3.633035851614776424e-06 5.748598580504876709e-02
6.650081520136171514e-06 3.633035851614776424e-06 7.184370477522883380e-02
6.950888828327089757e-06 3.633035851614776424e-06 8.978741241968792031e-02
7.116978086660065802e-06 3.633035851614776424e-06 1.122127464646390793e-01
1.251513975787168917e-05 3.633035851614776424e-06 1.402390394132390916e-01
5.880344906419847446e-06 3.633035851614776424e-06 1.752651886276178905e-01
1.308780518439497362e-06 3.633035851614776424e-06 2.190394805412121115e-01
9.175547941448676547e-08 3.633035851614776424e-06 2.737468541896386776e-01
1.069555446758709699e-09 3.633035851614776424e-06 3.421179597101169367e-01
0.000000000000000000e+00 3.633035851614776424e-06 4.275654553280463510e-01
0.000000000000000000e+00 3.633035851614776424e-06 5.343543459243703664e-01
0.000000000000000000e+00 3.633035851614776424e-06 6.678148654202835655e-01
5.573323359048774905e-08 4.262015284662107850e-06 1.117926801369632724e-04
7.030055554119347960e-08 4.262015284662107850e-06 1.397140571795882510e-04
7.994252602521465315e-08 4.262015284662107850e-06 1.746090866563554530e-04
1.011023177823708883e-07 4.262015284662107850e-06 2.182195103229805076e-04
1.340127534749753144e-07 4.262015284662107850e-06 2.727220879364708039e-04
1.662572682221453990e-07 4.262015284662107850e-06 3.408372474960846919e-04
1.947009781279925716e-07 4.262015284662107850e-06 4.259648720046778597e-04
2.598091489304065870e-07 4.262015284662107850e-06 5.323540003768097682e-04
3.266069934557526769e-07 4.262015284662107850e-06 6.653149129022080041e-04
3.954742426975064486e-07 4.262015284662107850e-06 8.314841872452567988e-04
4.979860982178029895e-07 4.262015284662107850e-06 1.039155954919240626e-03
6.042717991693745725e-07 4.262015284662107850e-06 1.298695892487976636e-03
7.768982366511905475e-07 4.262015284662107850e-06 1.623058611347917091e-03
9.981244099595948903e-07 4.262015284662107850e-06 2.028434270954636732e-03
1.329887313076933249e-06 4.262015284662107850e-06 2.535056690384226725e-03
1.465833918107297914e-06 4.262015284662107850e-06 3.168213294107543893e-03
1.817575497474761674e-06 4.262015284662107850e-06 3.959507302157582939e-03
2.156620142193820021e-06 4.262015284662107850e-06 4.948435165333612412e-03
2.609516442137174756e-06 4.262015284662107850e-06 6.184357981147564805e-03
3.171103207745983081e-06 4.262015284662107850e-06 7.728965291274075139e-03
3.774859826944444084e-06 4.262015284662107850e-06 9.659354237872657539e-03
4.565807241397453148e-06 4.262015284662107850e-06 1.207187777101895176e-02
5.843176426658545301e-06 4.262015284662107850e-06 1.508695398570625290e-02
7.240352266058355084e-06 4.262015284662107850e-06 1.885507664045917367e-02
8.907611516745344009e-06 4.262015284662107850e-06 2.356432686507902927e-02
1.063970487836558035e-05 4.262015284662107850e-06 2.944976099501883313e-02
1.190198574210623051e-05 4.262015284662107850e-06 3.680514311439994635e-02
1.135445267998299641e-05 4.262015284662107850e-06 4.599760792288207223e-02
1.020347785106105501e-05 4.262015284662107850e-06 5.748598580504876709e-02
8.926749514955743117e-06 4.262015284662107850e-06 7.184370477522883380e-02
7.892636085255246568e-06 4.262015284662107850e-06 8.978741241968792031e-02
7.573425916238731766e-06 4.262015284662107850e-06 1.122127464646390793e-01
9.858327338894272800e-06 4.262015284662107850e-06 1.402390394132390916e-01
1.098423201233589291e-05 4.262015284662107850e-06 1.752651886276178905e-01
1.982752924501943051e-06 4.262015284662107850e-06 2.190394805412121115e-01
3.861532342847777497e-07 4.262015284662107850e-06 2.737468541896386776e-01
4.413655131044885715e-09 4.262015284662107850e-06 3.421179597101169367e-01
0.000000000000000000e+00 4.262015284662107850e-06 4.275654553280463510e-01
0.000000000000000000e+00 4.262015284662107850e-06 5.343543459243703664e-01
0.000000000000000000e+00 4.262015284662107850e-06 6.678148654202835655e-01
8.141867121872923760e-07 4.999888530860416790e-06 1.117926801369632724e-04
8.927281173603813635e-07 4.999888530860416790e-06 1.397140571795882510e-04
9.082016007202337298e-07 4.999888530860416790e-06 1.746090866563554530e-04
1.010503854643139948e-06 4.999888530860416790e-06 2.182195103229805076e-04
1.056326114034619105e-06 4.999888530860416790e-06 2.727220879364708039e-04
1.128027782341511215e-06 4.999888530860416790e-06 3.408372474960846919e-04
1.149202802038250043e-06 4.999888530860416790e-06 4.259648720046778597e-04
1.222331270009039815e-06 4.999888530860416790e-06 5.323540003768097682e-04
1.228700671619631054e-06 4.999888530860416790e-06 6.653149129022080041e-04
1.242132585720369625e-06 4.999888530860416790e-06 8.314841872452567988e-04
1.338992733664898856e-06 4.999888530860416790e-06 1.039155954919240626e-03
1.418024672813534854e-06 4.999888530860416790e-06 1.298695892487976636e-03
1.519838761029689922e-06 4.999888530860416790e-06 1.623058611347917091e-03
1.666234783767711592e-06 4.999888530860416790e-06 2.028434270954636732e-03
1.880015926465579456e-06 4.999888530860416790e-06 2.535056690384226725e-03
2.011792319642822342e-06 4.999888530860416790e-06 3.168213294107543893e-03
2.210192200317816192e-06 4.999888530860416790e-06 3.959507302157582939e-03
2.615128588619320532e-06 4.999888530860416790e-06 4.948435165333612412e-03
3.148437916902802554e-06 4.999888530860416790e-06 6.184357981147564805e-03
3.714572488971137800e-06 4.999888530860416790e-06 7.728965291274075139e-03
4.410480754340769633e-06 4.999888530860416790e-06 9.659354237872657539e-03
5.455129502337086243e-06 4.999888530860416790e-06 1.207187777101895176e-02
6.666262065864042168e-06 4.999888530860416790e-06 1.508695398570625290e-02
8.354538643782033234e-06 4.999888530860416790e-06 1.885507664045917367e-02
1.040340569648754847e-05 4.999888530860416790e-06 2.356432686507902927e-02
1.244292822543482449e-05 4.999888530860416790e-06 2.944976099501883313e-02
1.417574808920996922e-05 4.999888530860416790e-06 3.680514311439994635e-02
1.391265286541639146e-05 4.999888530860416790e-06 4.599760792288207223e-02
1.264576691722715250e-05 4.999888530860416790e-06 5.748598580504876709e-02
1.092746563781393318e-05 4.999888530860416790e-06 7.184370477522883380e-02
9.392900819955278676e-06 4.999888530860416790e-06 8.978741241968792031e-02
9.919915736875232370e-06 4.999888530860416790e-06 1.122127464646390793e-01
7.726785033837783024e-06 4.999888530860416790e-06 1.402390394132390916e-01
1.096432497891996330e-05 4.999888530860416790e-06 1.752651886276178905e-01
6.157851235291234677e-06 4.999888530860416790e-06 2.190394805412121115e-01
5.641151962043448875e-07 4.999888530860416790e-06 2.737468541896386776e-01
3.775685791806721731e-08 4.999888530860416790e-06 3.421179597101169367e-01
0.000000000000000000e+00 4.999888530860416790e-06 4.275654553280463510e-01
0.000000000000000000e+00 4.999888530860416790e-06 5.343543459243703664e-01
0.000000000000000000e+00 4.999888530860416790e-06 6.678148654202835655e-01
2.978856386978093879e-07 5.865508134378141837e-06 1.117926801369632724e-04
3.921603141961551089e-07 5.865508134378141837e-06 1.397140571795882510e-04
4.876151228236326116e-07 5.865508134378141837e-06 1.746090866563554530e-04
6.298640707275496298e-07 5.865508134378141837e-06 2.182195103229805076e-04
8.207739037528315879e-07 5.865508134378141837e-06 2.727220879364708039e-04
1.041286942872869940e-06 5.865508134378141837e-06 3.408372474960846919e-04
1.249356181443220606e-06 5.865508134378141837e-06 4.259648720046778597e-04
1.389018293805438476e-06 5.865508134378141837e-06 5.323540003768097682e-04
1.621303838190762611e-06 5.865508134378141837e-06 6.653149129022080041e-04
1.867941859260086393e-06 5.865508134378141837e-06 8.314841872452567988e-04
2.209577682118455148e-06 5.865508134378141837e-06 1.039155954919240626e-03
2.591806512834865549e-06 5.865508134378141837e-06 1.298695892487976636e-03
2.711957870726030369e-06 5.865508134378141837e-06 1.623058611347917091e-03
2.663522939715068057e-06 5.865508134378141837e-06 2.028434270954636732e-03
2.707102659523995226e-06 5.865508134378141837e-06 2.535056690384226725e-03
2.719853656156375431e-06 5.865508134378141837e-06 3.168213294107543893e-03
2.941058057323974319e-06 5.865508134378141837e-06 3.959507302157582939e-03
3.270719321582368159e-06 5.865508134378141837e-06 4.948435165333612412e-03
3.703942428583585774e-06 5.865508134378141837e-06 6.184357981147564805e-03
4.357130399107208131e-06 5.865508134378141837e-06 7.728965291274075139e-03
5.089662740240690866e-06 5.865508134378141837e-06 9.659354237872657539e-03
6.230387857347948418e-06 5.865508134378141837e-06 1.207187777101895176e-02
7.596731808246860783e-06 5.865508134378141837e-06 1.508695398570625290e-02
9.668695258180718522e-06 5.865508134378141837e-06 1.885507664045917367e-02
1.178897770162502267e-05 5.865508134378141837e-06 2.356432686507902927e-02
1.478711675323179009e-05 5.865508134378141837e-06 2.944976099501883313e-02
1.716546408972780785e-05 5.865508134378141837e-06 3.680514311439994635e-02
1.717749578689947533e-05 5.865508134378141837e-06 4.599760792288207223e-02
1.551130967745411161e-05 5.865508134378141837e-06 5.748598580504876709e-02
1.324411042055451950e-05 5.865508134378141837e-06 7.184370477522883380e-02
1.204359063995010056e-05 5.865508134378141837e-06 8.978741241968792031e-02
1.011264140427075092e-05 5.865508134378141837e-06 1.122127464646390793e-01
1.121633070198501457e-05 5.865508134378141837e-06 1.402390394132390916e-01
7.550706579145490421e-06 5.865508134378141837e-06 1.752651886276178905e-01
8.571084441117951641e-06 5.865508134378141837e-06 2.190394805412121115e-01
2.200192093618964805e-06 5.865508134378141837e-06 2.737468541896386776e-01
1.315527987345925217e-07 5.865508134378141837e-06 3.421179597101169367e-01
1.062057261580484635e-09 5.865508134378141837e-06 4.275654553280463510e-01
0.000000000000000000e+00 5.865508134378141837e-06 5.343543459243703664e-01
0.000000000000000000e+00 5.865508134378141837e-06 6.678148654202835655e-01
1.333054070310792094e-07 6.880990538510184927e-06 1.117926801369632724e-04
1.760958061600495506e-07 6.880990538510184927e-06 1.397140571795882510e-04
2.167857455689508077e-07 6.880990538510184927e-06 1.746090866563554530e-04
2.741392860759229999e-07 6.880990538510184927e-06 2.182195103229805076e-04
3.455986111349491452e-07 6.880990538510184927e-06 2.727220879364708039e-04
4.333036229216323618e-07 6.880990538510184927e-06 3.408372474960846919e-04
5.525068479570686281e-07 6.880990538510184927e-06 4.259648720046778597e-04
6.780612544362386645e-07 6.880990538510184927e-06 5.323540003768097682e-04
8.400588870147259379e-07 6.880990538510184927e-06 6.653149129022080041e-04
1.057765747248230422e-06 6.880990538510184927e-06 8.314841872452567988e-04
1.216688038434226942e-06 6.880990538510184927e-06 1.039155954919240626e-03
1.452983640936185124e-06 6.880990538510184927e-06 1.298695892487976636e-03
1.716316487189999834e-06 6.880990538510184927e-06 1.623058611347917091e-03
1.999392602242171723e-06 6.880990538510184927e-06 2.028434270954636732e-03
2.796165375600629245e-06 6.880990538510184927e-06 2.535056690384226725e-03
2.880803939009012017e-06 6.880990538510184927e-06 3.168213294107543893e-03
3.070887504885076681e-06 6.880990538510184927e-06 3.959507302157582939e-03
3.597092723027375902e-06 6.880990538510184927e-06 4.948435165333612412e-03
4.286641713818269166e-06 6.880990538510184927e-06 6.184357981147564805e-03
4.904113996075522022e-06 6.880990538510184927e-06 7.728965291274075139e-03
5.969714538097203597e-06 6.880990538510184927e-06 9.659354237872657539e-03
7.334410462334402332e-06 6.880990538510184927e-06 1.207187777101895176e-02
8.789611240286323177e-06 6.880990538510184927e-06 1.508695398570625290e-02
1.102583178125231285e-05 6.880990538510184927e-06 1.885507664045917367e-02
1.432210874682271529e-05 6.880990538510184927e-06 2.356432686507902927e-02
1.790921522963834570e-05 6.880990538510184927e-06 2.944976099501883313e-02
2.072497349429171601e-05 6.880990538510184927e-06 3.680514311439994635e-02
2.080347624475042013e-05 6.880990538510184927e-06 4.599760792288207223e-02
1.879312868265592217e-05 6.880990538510184927e-06 5.748598580504876709e-02
1.640828358737484845e-05 6.880990538510184927e-06 7.184370477522883380e-02
1.411230119916662427e-05 6.880990538510184927e-06 8.978741241968792031e-02
1.361037656798659134e-05 6.880990538510184927e-06 1.122127464646390793e-01
1.100520158914055648e-05 6.880990538510184927e-06 1.402390394132390916e-01
9.476040397683176429e-06 6.880990538510184927e-06 1.752651886276178905e-01
6.436588089008349008e-06 6.880990538510184927e-06 2.190394805412121115e-01
4.773545765037786149e-06 6.880990538510184927e-06 2.737468541896386776e-01
3.969714780339573938e-07 6.880990538510184927e-06 3.421179597101169367e-01
1.556348681836872486e-08 6.880990538510184927e-06 4.275654553280463510e-01
0.000000000000000000e+00 6.880990538510184927e-06 5.343543459243703664e-01
0.000000000000000000e+00 6.880990538510184927e-06 6.678148654202835655e-01
1.069806265806281847e-07 8.072281157289102436e-06 1.117926801369632724e-04
1.255454337245120262e-07 8.072281157289102436e-06 1.397140571795882510e-04
1.655204661517093833e-07 8.072281157289102436e-06 1.746090866563554530e-04
1.944355251623332346e-07 8.072281157289102436e-06 2.182195103229805076e-04
2.374583948735775911e-07 8.072281157289102436e-06 2.727220879364708039e-04
3.171694528518871322e-07 8.072281157289102436e-06 3.408372474960846919e-04
3.813497747113429122e-07 8.072281157289102436e-06 4.259648720046778597e-04
4.831593248668697470e-07 8.072281157289102436e-06 5.323540003768097682e-04
6.023861969845875522e-07 8.072281157289102436e-06 6.653149129022080041e-04
7.751850676921808662e-07 8.072281157289102436e-06 8.314841872452567988e-04
9.621038974716420475e-07 8.072281157289102436e-06 1.039155954919240626e-03
1.213939415934973468e-06 8.072281157289102436e-06 1.298695892487976636e-03
1.527763985193644563e-06 8.072281157289102436e-06 1.623058611347917091e-03
1.888641934371371303e-06 8.072281157289102436e-06 2.028434270954636732e-03
2.483273010220560326e-06 8.072281157289102436e-06 2.535056690384226725e-03
2.873341147472003979e-06 8.072281157289102436e-06 3.168213294107543893e-03
3.447939360803888587e-06 8.072281157289102436e-06 3.959507302157582939e-03
4.186291393692513449e-06 8.072281157289102436e-06 4.948435165333612412e-03
5.094027710326308212e-06 8.072281157289102436e-06 6.184357981147564805e-03
6.092376671262192350e-06 8.072281157289102436e-06 7.728965291274075139e-03
7.361820663008791001e-06 8.072281157289102436e-06 9.659354237872657539e-03
9.178623911711942743e-06 8.072281157289102436e-06 1.207187777101895176e-02
1.096255401096157860e-05 8.072281157289102436e-06 1.508695398570625290e-02
1.340643722716278673e-05 8.072281157289102436e-06 1.885507664045917367e-02
1.716726636213459915e-05 8.072281157289102436e-06 2.356432686507902927e-02
2.129235609878252317e-05 8.072281157289102436e-06 2.944976099501883313e-02
2.465197603544742910e-05 8.072281157289102436e-06 3.680514311439994635e-02
2.492489682277530420e-05 8.072281157289102436e-06 4.599760792288207223e-02
2.298055772422449698e-05 8.072281157289102436e-06 5.748598580504876709e-02
1.960609389458501715e-05 8.072281157289102436e-06 7.184370477522883380e-02
1.715085066603515437e-05 8.072281157289102436e-06 8.978741241968792031e-02
1.524884208598353792e-05 8.072281157289102436e-06 1.122127464646390793e-01
1.312333832217082546e-05 8.072281157289102436e-06 1.402390394132390916e-01
1.055788580695945426e-05 8.072281157289102436e-06 1.752651886276178905e-01
5.499600596465460569e-06 8.072281157289102436e-06 2.190394805412121115e-01
4.472114916606850224e-06 8.072281157289102436e-06 2.737468541896386776e-01
1.701640153387617743e-06 8.072281157289102436e-06 3.421179597101169367e-01
4.776715059117504682e-08 8.072281157289102436e-06 4.275654553280463510e-01
0.000000000000000000e+00 8.072281157289102436e-06 5.343543459243703664e-01
0.000000000000000000e+00 8.072281157289102436e-06 6.678148654202835655e-01
1.344785298976623115e-07 9.469817276690085302e-06 1.117926801369632724e-04
1.410770094736042246e-07 9.469817276690085302e-06 1.397140571795882510e-04
1.944297249923465640e-07 9.469817276690085302e-06 1.746090866563554530e-04
2.461678102994263422e-07 9.469817276690085302e-06 2.182195103229805076e-04
2.955354767327566737e-07 9.469817276690085302e-06 2.727220879364708039e-04
3.820574843432741308e-07 9.469817276690085302e-06 3.408372474960846919e-04
4.669370224157156919e-07 9.469817276690085302e-06 4.259648720046778597e-04
5.938909454702909231e-07 9.469817276690085302e-06 5.323540003768097682e-04
6.973439153936257761e-07 9.469817276690085302e-06 6.653149129022080041e-04
8.607592590654515047e-07 9.469817276690085302e-06 8.314841872452567988e-04
1.060621560656469935e-06 9.469817276690085302e-06 1.039155954919240626e-03
1.294784562377030018e-06 9.469817276690085302e-06 1.298695892487976636e-03
1.627447507651181500e-06 9.469817276690085302e-06 1.623058611347917091e-03
1.997994054961417125e-06 9.469817276690085302e-06 2.028434270954636732e-03
2.525567635710629752e-06 9.469817276690085302e-06 2.535056690384226725e-03
3.120900808312893567e-06 9.469817276690085302e-06 3.168213294107543893e-03
3.874247478164841681e-06 9.469817276690085302e-06 3.959507302157582939e-03
4.862662648286503890e-06 9.469817276690085302e-06 4.948435165333612412e-03
6.077251278244039407e-06 9.469817276690085302e-06 6.184357981147564805e-03
7.320536069777410987e-06 9.469817276690085302e-06 7.728965291274075139e-03
8.838983938869943030e-06 9.469817276690085302e-06 9.659354237872657539e-03
1.086457808828168785e-05 9.469817276690085302e-06 1.207187777101895176e-02
1.297477734440011024e-05 9.469817276690085302e-06 1.508695398570625290e-02
1.618120827318713162e-05 9.469817276690085302e-06 1.885507664045917367e-02
2.049839277680704977e-05 9.469817276690085302e-06 2.356432686507902927e-02
2.505832476199302056e-05 9.469817276690085302e-06 2.944976099501883313e-02
2.870222059427246020e-05 9.469817276690085302e-06 3.680514311439994635e-02
2.983351796445645531e-05 9.469817276690085302e-06 4.599760792288207223e-02
2.698750951674570723e-05 9.469817276690085302e-06 5.748598580504876709e-02
2.313486502858769261e-05 9.469817276690085302e-06 7.184370477522883380e-02
2.004722011981781955e-05 9.469817276690085302e-06 8.978741241968792031e-02
1.774253764245392064e-05 9.469817276690085302e-06 1.122127464646390793e-01
1.532341566401206913e-05 9.469817276690085302e-06 1.402390394132390916e-01
9.553544039133867068e-06 9.469817276690085302e-06 1.752651886276178905e-01
7.468053407522921492e-06 9.469817276690085302e-06 2.190394805412121115e-01
3.078478436127382280e-06 9.469817276690085302e-06 2.737468541896386776e-01
2.304400016866568459e-06 9.469817276690085302e-06 3.421179597101169367e-01
3.135193346961870570e-07 9.469817276690085302e-06 4.275654553280463510e-01
3.385669320420114925e-09 9.469817276690085302e-06 5.343543459243703664e-01
0.000000000000000000e+00 9.469817276690085302e-06 6.678148654202835655e-01
1.276691883565501517e-07 1.110930572245012081e-05 1.117926801369632724e-04
1.605820785035892443e-07 1.110930572245012081e-05 1.397140571795882510e-04
